scenarioName,scenarioLoop,stepName,stepLoop,correlationId,requestTimeStamp,responseDelayMilliSec,responseTimeStamp,result,method
SchemaListUsersTest,0,SchemaListUsersTest,,"e2cca0f7-8349-4d27-9dbf-11dc92bc6969","2020-07-23T14:51:09.809174200",89.0,"2020-07-23T14:51:09.898518200",PASSED,GET
SchemaListUsersTest,0,SchemaListUsersTest,,"e308174d-b6e9-4861-aabf-4ff226098316","2020-07-23T12:11:40.796389600",1005.0,"2020-07-23T12:11:41.801913700",FAILED,POST
SchemaListUsersTest,0,SchemaListUsersTest,,"e6cab7c7-5126-44fd-ad2d-3523dd80ef2e","2020-07-27T18:10:55.994835700",71.0,"2020-07-27T18:10:56.066675100",PASSED,GET
SchemaListUsersTest,0,SchemaListUsersTest,,"ebea0cd9-fae0-42a0-85f5-08ac634c8e17","2020-07-27T17:42:53.645404400",89.0,"2020-07-27T17:42:53.735161300",PASSED,GET
SchemaListUsersTest,0,SchemaListUsersTest,,"ef0c2cc6-e7b8-43e5-b111-864f24780a02","2020-07-23T13:21:09.216331900",81.0,"2020-07-23T13:21:09.298112600",PASSED,GET
SchemaListUsersTest,0,SchemaListUsersTest,,"fa56ace7-cd1b-49b3-9337-17e0d4381dcf","2020-07-23T13:06:28.497886700",93.0,"2020-07-23T13:06:28.591706500",PASSED,GET
SchemaLoginUserTest,0,SchemaLoginUserTest,,"004637f2-0abc-40e8-83d1-7f24cac6ff34","2020-07-23T12:34:33.334558200",216.0,"2020-07-23T12:34:33.550633200",FAILED,POST
SchemaLoginUserTest,0,SchemaCreateUserTest,,"f910289e-e45a-4f91-9cba-2c2b22c61a83","2020-07-23T12:34:32.432153700",886.0,"2020-07-23T12:34:33.318897",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"0a7c7c21-5386-4aff-a85f-4ff876786061","2020-07-23T12:45:15.055834400",1102.0,"2020-07-23T12:45:16.157867700",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"13005c13-7163-46ef-8854-d4c3af9f2432","2020-07-23T13:19:47.418818100",181.0,"2020-07-23T13:19:47.600372200",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"23ec7fb1-bb33-488f-baec-95a3d4757f2e","2020-07-23T14:46:20.748413300",199.0,"2020-07-23T14:46:20.948226",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"247f6a89-2312-480d-92bc-3f5fce997dc6","2020-07-23T13:21:08.358392500",218.0,"2020-07-23T13:21:08.577131300",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"3b149a46-31ab-4674-bcfd-fa2a1a38dcf9","2020-07-23T13:17:48.338567900",201.0,"2020-07-23T13:17:48.539843",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"421023c6-7514-45a7-a057-2068d327fce4","2020-07-23T14:44:38.723311600",245.0,"2020-07-23T14:44:38.968474800",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"49a335dd-0f7b-4df4-affa-fe186d431350","2020-07-23T12:23:32.734229800",771.0,"2020-07-23T12:23:33.505611100",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"5fe1bd74-deab-4af6-af48-55d1dcda4795","2020-07-23T14:51:08.890022300",188.0,"2020-07-23T14:51:09.078783600",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"64a50ea6-27d8-4f53-8cfd-88872717e2bc","2020-07-27T17:42:52.734066400",175.0,"2020-07-27T17:42:52.909708800",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"6ee2a376-e2e6-4937-bf82-cfbb88d95366","2020-07-23T14:49:39.693551800",196.0,"2020-07-23T14:49:39.889856300",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"6fca305b-0780-44d1-9246-14432fdccb36","2020-07-23T13:21:26.737069400",186.0,"2020-07-23T13:21:26.924031300",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"8e72e4d8-cb81-4ab9-994f-34cba4b0fd3f","2020-07-23T12:54:01.965256500",811.0,"2020-07-23T12:54:02.776812300",FAILED,POST
SchemaLoginUserTest,0,SchemaCreateUserTest,,"3d988bea-3da7-4fee-bc72-06b23017c02f","2020-07-23T12:31:08.301392900",848.0,"2020-07-23T12:31:09.149601700",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"a3651125-3620-4016-be53-451d373f772b","2020-07-23T12:31:09.156141900",162.0,"2020-07-23T12:31:09.318787600",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"aaf506c8-0d9c-4fab-819b-90ead0ecde92","2020-07-23T12:46:26.761770900",895.0,"2020-07-23T12:46:27.656990700",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"aeb6cf79-2208-4008-bf31-118b4f74d908","2020-07-23T14:48:22.644291700",220.0,"2020-07-23T14:48:22.865210800",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"b8f2e494-a761-46b0-93f9-0e0e02547556","2020-07-23T13:06:26.809779800",929.0,"2020-07-23T13:06:27.738972200",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"bb255c35-decb-44b1-adf1-87eb04c6e757","2020-07-27T18:10:55.225497700",167.0,"2020-07-27T18:10:55.392851100",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"c0ab64df-895d-4190-9416-42e5c0cad942","2020-07-23T14:47:10.956472500",203.0,"2020-07-23T14:47:11.159642900",PASSED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"c83f974e-7304-4191-9849-89e1a5e27c73","2020-07-23T13:06:42.719840200",1257.0,"2020-07-23T13:06:43.977531500",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"ca83dbac-5349-4cf8-9953-b454616d3e4f","2020-07-23T13:13:19.393529900",771.0,"2020-07-23T13:13:20.165009800",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"d538e33f-56d6-4362-8e8c-5501ec45e610","2020-07-23T12:21:17.036316400",901.0,"2020-07-23T12:21:17.938260800",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"d5b27e26-52c4-4ec8-9331-8bcb9fabc22f","2020-07-23T13:15:58.354239900",214.0,"2020-07-23T13:15:58.569225100",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"da511459-c312-41a8-9815-4ea1038f6dc3","2020-07-23T13:18:03.974199400",214.0,"2020-07-23T13:18:04.188785500",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"dca5b79c-4dc7-4004-a59c-09831813ab76","2020-07-23T12:25:39.046842300",788.0,"2020-07-23T12:25:39.835234100",FAILED,POST
SchemaLoginUserTest,0,SchemaLoginUserTest,,"f4ddd792-f10b-466c-8df5-944f03b9e2db","2020-07-23T13:19:11.019012300",199.0,"2020-07-23T13:19:11.218955700",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"03f86cbf-2ea0-41a0-8e5b-db9bf3687603","2020-07-23T13:13:05.582093300",1157.0,"2020-07-23T13:13:06.740032400",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"0603d092-f92e-4890-a85b-33d2f1d7e0b4","2020-07-23T13:13:27.441642500",981.0,"2020-07-23T13:13:28.422826800",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"0b667dff-04cf-4808-8c36-87e7e42a41e9","2020-07-23T14:48:20.970250700",1067.0,"2020-07-23T14:48:22.038119700",PASSED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"1119117b-815c-49e5-bda3-38adba270dc8","2020-07-23T14:46:19.287015300",829.0,"2020-07-23T14:46:20.116438700",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"34e59f78-a550-41f2-bcda-979c920e8bbb","2020-07-23T13:18:02.507178400",867.0,"2020-07-23T13:18:03.375010800",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"4dcc7bb0-0683-4db2-8abd-a38abff278df","2020-07-27T17:42:50.472295300",1620.0,"2020-07-27T17:42:52.092794600",PASSED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"4ec3d1b8-a512-4612-93fe-bff304a75f7f","2020-07-23T13:19:09.421994400",936.0,"2020-07-23T13:19:10.358751",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"50d2eb29-3161-48dd-9f43-a8cb8a8628b4","2020-07-23T13:11:57.781216700",994.0,"2020-07-23T13:11:58.775231",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"536e9627-9088-494f-809c-ad6ddc962327","2020-07-23T13:15:56.853259",824.0,"2020-07-23T13:15:57.678137100",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"59015736-c3f4-4e19-bedd-7089325b84bf","2020-07-23T13:19:45.921149",923.0,"2020-07-23T13:19:46.844317100",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"68674598-7e89-4068-9d8b-39e6a9dd3ea4","2020-07-23T14:51:07.498277200",822.0,"2020-07-23T14:51:08.320952700",PASSED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"9cb3be20-0306-434a-a6d3-6df03c11dba3","2020-07-23T13:11:33.347273800",863.0,"2020-07-23T13:11:34.210485900",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"a28137be-5a0f-496d-a74c-9555601cb1e8","2020-07-23T13:21:25.178167100",890.0,"2020-07-23T13:21:26.068776700",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"a6378166-4fa7-430d-9e82-6a14a9f1bf34","2020-07-23T14:47:09.477576300",887.0,"2020-07-23T14:47:10.365301500",FAILED,POST
SchemaRegisterUserTest,0,SchemaCreateUserTest,,"ca17b840-831e-4792-bde4-f850c9dc9c2d","2020-07-23T13:17:46.489381900",1049.0,"2020-07-23T13:17:47.539201600",PASSED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"a881b756-b0bf-4227-bc13-01710240ce24","2020-07-23T13:17:47.551169600",182.0,"2020-07-23T13:17:47.733307300",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"ac4fadca-4e82-4790-a706-e27f820ed003","2020-07-23T14:44:37.131655700",853.0,"2020-07-23T14:44:37.985374200",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"ae2bf562-6a27-4dec-89f8-0c46866f8f84","2020-07-23T12:28:21.299924700",1048.0,"2020-07-23T12:28:22.347941600",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"b168fd67-44ff-4df0-b4a0-a70770f59134","2020-07-27T18:10:54.273964700",456.0,"2020-07-27T18:10:54.730734",PASSED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"bff2619c-4605-434b-aaf9-799ee3039536","2020-07-23T14:49:38.180840600",935.0,"2020-07-23T14:49:39.116280500",PASSED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"c9c87488-042d-46f5-897e-dcdece283385","2020-07-23T13:14:53.262146300",882.0,"2020-07-23T13:14:54.144279100",FAILED,POST
SchemaRegisterUserTest,0,SchemaRegisterUserTest,,"ea366b43-e0ae-4570-acee-4fcc563bdd92","2020-07-23T13:21:06.866857200",884.0,"2020-07-23T13:21:07.750875700",FAILED,POST
"Screening API- Get Screening by customerId test",0,get_screening_details,,"008f7be0-af8d-460b-bdd8-d0ef1c72bcae","2020-07-27T18:10:08.050830500",9.0,"2020-07-27T18:10:08.060803200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"02e08609-31c8-4426-a837-016ac76a8f85","2020-07-21T11:31:15.683287500",397.0,"2020-07-21T11:31:16.081231200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"02e513c2-524a-497c-aaaa-d381d8190e4d","2020-07-27T17:40:38.826380500",4014.0,"2020-07-27T17:40:42.840553400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"04509cdc-99f6-4e08-8ebd-6762b1448ffb","2020-07-27T17:44:09.664391400",11630.0,"2020-07-27T17:44:21.294411100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"04958500-63ab-4a1b-986f-23a0911ec016","2020-07-21T11:32:06.825037600",5.0,"2020-07-21T11:32:06.830986800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"069f924b-ad68-48a5-ae18-470b8b60e1a4","2020-07-27T18:07:27.120418800",10.0,"2020-07-27T18:07:27.131389500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"0aa823b8-31cc-435b-a397-1959d85920c2","2020-07-27T17:58:30.032008400",10.0,"2020-07-27T17:58:30.042979100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"0c6c6158-12e2-4d90-8bb4-3d22e48e7c16","2020-07-27T17:38:08.685351400",11813.0,"2020-07-27T17:38:20.498439800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"0cb6bf26-5b90-4b9d-be37-6953397bb634","2020-07-27T17:38:37.133390700",4236.0,"2020-07-27T17:38:41.369406200",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"0d6d0b35-0d0c-4e4a-b29d-f5d1e19af68c","2020-07-27T17:40:39.648118100",4016.0,"2020-07-27T17:40:43.664374400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"11234d1b-ed05-40d9-9f71-68421c255f09","2020-07-27T17:37:44.358646700",4062.0,"2020-07-27T17:37:48.420664700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"11a5cae8-2a88-469a-be6f-76469d64adf9","2020-07-27T17:44:46.138362600",4450.0,"2020-07-27T17:44:50.589071100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"127c21d4-19df-4d34-ae18-ca3552ed576f","2020-07-21T17:00:29.056721500",136.0,"2020-07-21T17:00:29.192756600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"13d2ef33-4576-46bf-9940-3dfb6da7d2bf","2020-07-27T17:44:35.465311300",4214.0,"2020-07-27T17:44:39.680038900",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"153e40e2-1f04-48f5-9e89-d453d82f6365","2020-07-27T17:38:15.013375700",5498.0,"2020-07-27T17:38:20.511426400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"1800ee45-fe82-47c0-bb72-124a48fb2268","2020-07-27T17:44:27.876406100",7131.0,"2020-07-27T17:44:35.007791200",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"1c17723a-686b-44ba-b740-6a8dd4d3b392","2020-07-21T14:40:01.669358900",7.0,"2020-07-21T14:40:01.677337700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2299afc7-f31d-45eb-83de-895c61a88b77","2020-07-27T17:38:32.913505",4585.0,"2020-07-27T17:38:37.499383800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"24677ac1-6f7e-4fb2-aa8d-c8186c84ee03","2020-07-27T18:01:30.788268100",12.0,"2020-07-27T18:01:30.801234200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"247a5e1b-29ad-407c-b4e2-5e51a41e0e88","2020-07-27T17:38:02.589266600",4364.0,"2020-07-27T17:38:06.953402900",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"251f88bc-3661-40da-99f8-64204a32f879","2020-07-21T14:39:25.652816200",21.0,"2020-07-21T14:39:25.674760400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2560bb36-8472-4fa8-b812-d76e7bade8c3","2020-07-27T18:07:27.412637",9.0,"2020-07-27T18:07:27.422611600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"25c97195-315d-4e37-b807-8ba6e3850b32","2020-07-27T17:58:31.047150800",30.0,"2020-07-27T17:58:31.078067700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"25d158d0-a97e-4bf8-90a6-844603c443d4","2020-07-21T17:00:41.103946400",12.0,"2020-07-21T17:00:41.116912300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2906005d-b048-4717-aa98-45b98b2cc9c6","2020-07-27T17:41:40.511148",4008.0,"2020-07-27T17:41:44.519304300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2aadf172-87a8-430d-9064-422b9a951c43","2020-07-27T17:43:49.364695100",4675.0,"2020-07-27T17:43:54.040480600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2b71877d-ac96-43d2-a4ea-ab1eeb79b7f5","2020-07-27T17:40:23.034695900",4011.0,"2020-07-27T17:40:27.046365100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2c353355-e732-4998-a50d-830d39d03125","2020-07-27T17:44:54.375954900",4322.0,"2020-07-27T17:44:58.698275100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2d060c9c-b93c-4dd8-95f7-5fc40916241f","2020-07-21T14:40:05.686210400",7.0,"2020-07-21T14:40:05.693706400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2e8628b7-b1ec-4637-93b6-dba2dd98e689","2020-07-21T14:39:39.658687400",5.0,"2020-07-21T14:39:39.664671500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2e924967-385b-425b-9683-12c9e517b658","2020-07-21T11:31:34.814398800",5.0,"2020-07-21T11:31:34.820383200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"2e92d448-8358-4070-b15b-ef912435f038","2020-07-27T17:38:24.703387400",4653.0,"2020-07-27T17:38:29.356434",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"30315fff-9db2-4206-8ac9-17fc2057b755","2020-07-21T11:31:24.814618200",6.0,"2020-07-21T11:31:24.821599100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"30c80abf-6b49-49ce-85f8-dc082eb00a22","2020-07-21T14:39:15.741862800",18.0,"2020-07-21T14:39:15.760810800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"31714290-9e86-454e-b628-1bc38e2852c7","2020-07-27T17:38:00.568474300",4186.0,"2020-07-27T17:38:04.754687200",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"34a255fb-6788-4640-adff-ff1c69ff2fb1","2020-07-27T17:42:03.299921700",4015.0,"2020-07-27T17:42:07.315278300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"38899887-7131-400d-954c-2a9c2f1a7b41","2020-07-27T17:38:43.368551500",5116.0,"2020-07-27T17:38:48.485489",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"395fe6d3-f457-40b6-ac3b-9b9cc8c319a6","2020-07-27T17:40:39.027104200",4016.0,"2020-07-27T17:40:43.044009300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"3971c1ed-91f6-4825-90d5-ae261377a421","2020-07-27T17:54:50.289102600",4045.0,"2020-07-27T17:54:54.334532100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"40420d36-847d-49de-8796-8fb6fb35e202","2020-07-27T17:40:39.435014400",4014.0,"2020-07-27T17:40:43.449439800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4072604e-ebf5-4d49-8bff-d18329ebc324","2020-07-21T11:31:54.815068300",7.0,"2020-07-21T11:31:54.823048300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"41111ac9-db3f-4f4d-9a5a-e4c1791d948d","2020-07-21T11:32:08.829420",3.0,"2020-07-21T11:32:08.833409600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"422bceb3-4e24-4a61-a9df-8bd075ffbd0b","2020-07-27T17:37:52.438215500",4446.0,"2020-07-27T17:37:56.885162700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"451dea21-ca9a-444c-84b6-6267e1d93b31","2020-07-21T11:31:44.816698600",6.0,"2020-07-21T11:31:44.823680300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"45d228c3-8b05-4e54-b587-9ee66c12918e","2020-07-21T14:39:31.721279400",18.0,"2020-07-21T14:39:31.740229200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"464cb491-0343-4dc1-9436-5092e46117f3","2020-07-27T17:38:28.851420300",4333.0,"2020-07-27T17:38:33.184482300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"46c3b7c8-ed7e-41ce-b039-18cd6e9cbcbe","2020-07-27T17:44:58.933334400",7952.0,"2020-07-27T17:45:06.886076500",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"48762c9b-532e-4ca6-8a24-9f3ed99f8ec9","2020-07-27T17:38:39.282361",4785.0,"2020-07-27T17:38:44.067433400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"48fd86e1-5853-4751-9d11-9088c0ee4e49","2020-07-27T17:43:57.216480200",4398.0,"2020-07-27T17:44:01.615334100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"49d896c0-f07b-46bd-820a-cc9bfdf8a70d","2020-07-27T17:38:10.743672900",9755.0,"2020-07-27T17:38:20.499423300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4a416434-efc9-4470-8946-63f24223231a","2020-07-27T17:37:46.445807300",4196.0,"2020-07-27T17:37:50.642609600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4ab54f43-90cc-45ec-afa6-4ce7075fcc97","2020-07-21T11:31:56.821463200",4.0,"2020-07-21T11:31:56.826450400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4c4d162c-4d34-44e4-a295-8c37c09f2b67","2020-07-27T17:43:52.966197900",4096.0,"2020-07-27T17:43:57.062446100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4cd36f61-2af5-473b-842c-872067b3e87a","2020-07-21T14:39:33.691588100",5.0,"2020-07-21T14:39:33.697571700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4f78f6d2-c6fa-4bcc-aa68-f2021ddb5b7d","2020-07-27T17:43:55.028731700",4137.0,"2020-07-27T17:43:59.166670300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"4f8e220a-8580-4b1a-8975-c3f4590ac6dd","2020-07-21T17:00:39.074390900",9.0,"2020-07-21T17:00:39.084363500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"51d18a52-e8ce-4d7a-bd7c-952fae3226ff","2020-07-21T11:32:00.819505100",4.0,"2020-07-21T11:32:00.824493500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"534abf97-1b12-446e-a761-f559ae1c01b4","2020-07-27T17:37:40.596051",4507.0,"2020-07-27T17:37:45.103836400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"552f39bb-8750-468c-b39f-004783bea133","2020-07-27T17:38:41.175388300",7310.0,"2020-07-27T17:38:48.485489",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"553cbb6f-bb7a-4d39-99e4-28c75081b4c2","2020-07-21T14:40:11.684062900",4.0,"2020-07-21T14:40:11.689048800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"55e6646b-47a7-4cd8-bc5b-62f8a791ab46","2020-07-21T11:31:16.833923200",9.0,"2020-07-21T11:31:16.843897800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"56ce31fb-ceb2-423b-a0e6-108ce42ce1ec","2020-07-21T14:39:53.666281",4.0,"2020-07-21T14:39:53.671248",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"59f99612-b0f9-4cc0-a4b7-7ac32a2db80f","2020-07-21T14:39:21.652971900",10.0,"2020-07-21T14:39:21.663943",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6125cef0-011b-4c2a-ae53-b982fc75db0e","2020-07-21T14:40:09.673413300",7.0,"2020-07-21T14:40:09.681391500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"63185762-2656-4b40-b2cd-f57355bf4400","2020-07-21T17:00:21.035177",249.0,"2020-07-21T17:00:21.285020800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"63abd26a-2583-44c5-b33f-2b94174fb0ab","2020-07-27T18:07:26.894512400",9.0,"2020-07-27T18:07:26.904486700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"65953983-4541-42a3-a0cd-490f8a20cecf","2020-07-21T17:00:27.080830600",154.0,"2020-07-21T17:00:27.235799400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"67b9fe63-2a13-4d7c-94cf-7ec5aa25ebc2","2020-07-27T18:04:15.244242",16.0,"2020-07-27T18:04:15.261204900",PASSED,GET
