scenarioName,scenarioLoop,stepName,stepLoop,correlationId,requestTimeStamp,responseDelayMilliSec,responseTimeStamp,result,method
"Screening API- Get Screening by customerId test",0,get_screening_details,,"69af2922-bb3a-4dc8-8f6c-7e2ae1431bc2","2020-07-27T18:00:07.687088200",61.0,"2020-07-27T18:00:07.748924",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6b6c6ab3-96d2-4e29-9a2e-90a2e8fdb9df","2020-07-27T18:04:10.196250500",14.0,"2020-07-27T18:04:10.211210300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6c12800a-0d49-4858-99aa-714070bb2887","2020-07-27T17:40:18.031345100",4025.0,"2020-07-27T17:40:22.057274300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6d0e77a1-bf18-470a-a2c3-dbaf46420f3c","2020-07-27T17:42:02.693742100",4016.0,"2020-07-27T17:42:06.710259",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6dfab2aa-9e85-45b1-ab6f-4fbb882f0829","2020-07-27T17:44:52.376857400",4417.0,"2020-07-27T17:44:56.794176800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6e1c1283-8022-431a-96c8-53fa7c90e7ba","2020-07-27T17:58:29.035043600",18.0,"2020-07-27T17:58:29.053994",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"6fd43c0b-27d0-4de7-936d-388f8e918985","2020-07-27T18:01:30.561363700",13.0,"2020-07-27T18:01:30.575326100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7235b59d-07c1-4361-bc03-10a0099d131c","2020-07-27T17:41:11.985049900",4017.0,"2020-07-27T17:41:16.002058400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"76f3eaf4-48e6-4e5b-8eb0-7a3814ee4d67","2020-07-21T17:00:35.065931800",7.0,"2020-07-21T17:00:35.073910500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"785e6342-fdca-461b-88ef-c48e7b9d8615","2020-07-27T17:44:48.355163",4432.0,"2020-07-27T17:44:52.787871700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7a5167b0-8bba-48e3-ac5a-183b1167a1ea","2020-07-21T17:00:37.101558700",10.0,"2020-07-21T17:00:37.112529100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7a97a853-7870-4cfc-bcbe-f88d69f57c54","2020-07-27T17:43:50.960246500",4032.0,"2020-07-27T17:43:54.992828400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7aa9b33c-8647-4a8e-900d-40dec7c49e6f","2020-07-27T17:57:03.208303700",48.0,"2020-07-27T17:57:03.256685800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7b137edb-03ce-4e18-855b-636a645dd106","2020-07-27T17:43:59.289554800",4583.0,"2020-07-27T17:44:03.873354700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7c02fc4b-43e6-4ac2-bd38-5c4efa8cb5d2","2020-07-27T17:44:56.825174500",10057.0,"2020-07-27T17:45:06.883082600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7e5abdbc-0799-4a57-b552-ed862325c591","2020-07-27T18:04:05.209076500",9.0,"2020-07-27T18:04:05.219049500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"7f149f6a-6d36-49b3-b6dc-cdab18b242a3","2020-07-27T17:39:48.806694800",4076.0,"2020-07-27T17:39:52.883102600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"800475b4-5dd1-4ad8-bd48-7843b5e8d9c9","2020-07-21T17:00:18.989397400",119.0,"2020-07-21T17:00:19.109077300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"8226eb3e-8381-4a7b-ba09-5e40edfe40e8","2020-07-27T17:44:07.456380900",5362.0,"2020-07-27T17:44:12.818506400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"83392300-bd4e-4bbe-b1cc-007f2704bbc6","2020-07-27T17:38:26.908377800",4460.0,"2020-07-27T17:38:31.368838800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"87705343-56c8-4a79-bbc4-6a6815e45ad9","2020-07-21T14:40:03.687504600",5.0,"2020-07-21T14:40:03.693489600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"87cd3cfc-1d5e-4eab-9905-7c203c81762a","2020-07-27T18:00:02.675605100",16.0,"2020-07-27T18:00:02.692070200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"884b0cb4-ddad-44fb-87fa-6f6804933aac","2020-07-27T17:38:06.666430300",4318.0,"2020-07-27T17:38:10.984510700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"88e220fc-b6a8-468a-8a2b-6cc07dfb3225","2020-07-21T11:31:58.823849400",3.0,"2020-07-21T11:31:58.827837400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"89d8ad20-ed2e-4c6e-b231-7a54f93e6159","2020-07-27T17:44:25.859390400",9145.0,"2020-07-27T17:44:35.005273800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"8acb8c1c-af56-44f1-a8b5-529bdc86d1df","2020-07-21T14:39:55.666064200",4.0,"2020-07-21T14:39:55.671051700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"8bdf1d1f-0f57-461b-92ff-f8640a4deb0d","2020-07-27T17:41:21.983709500",4010.0,"2020-07-27T17:41:25.993949500",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"8e024fdf-5636-4afd-b158-7ba6c5639af0","2020-07-27T17:57:05.296268600",93.0,"2020-07-27T17:57:05.389530600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9266c770-8c92-49b7-863a-2308e539af32","2020-07-27T17:41:16.983942800",4010.0,"2020-07-27T17:41:20.994354700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"937db691-183a-475b-ba7c-19d15869769b","2020-07-21T14:39:57.667370",6.0,"2020-07-21T14:39:57.674356500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9443db15-8963-4bf8-8489-b172e2a050bf","2020-07-27T17:39:50.808462500",4013.0,"2020-07-27T17:39:54.821780900",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"949a699c-2b87-4186-9a11-d06ca290f8f4","2020-07-21T11:31:36.817775",5.0,"2020-07-21T11:31:36.823759700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"98c7c169-804e-48e9-ba31-fff353b3524a","2020-07-21T14:39:14.757835800",892.0,"2020-07-21T14:39:15.650593400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"99207f46-8839-4152-a25f-1b3a8ffb199e","2020-07-21T11:31:22.808716700",6.0,"2020-07-21T11:31:22.815665600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9a0c4b03-0303-4066-8d64-b3d41b992259","2020-07-21T11:31:46.823043900",4.0,"2020-07-21T11:31:46.828030500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9b09afcc-3e17-4b23-8f9b-6e225f4b2b2a","2020-07-21T11:31:42.815097500",18.0,"2020-07-21T11:31:42.834045900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9b0f6a2c-6df9-42f1-b216-274aeb828709","2020-07-21T14:39:27.661742300",14.0,"2020-07-21T14:39:27.676700500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9e2ae5b6-0a72-4e9d-8e72-a718594742d2","2020-07-27T17:44:11.652471500",13399.0,"2020-07-27T17:44:25.052308400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"9f36267d-b792-4a1f-abf3-20955b91233b","2020-07-21T14:39:35.664899100",6.0,"2020-07-21T14:39:35.671881500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a05eecbc-af77-4099-afab-84cf1743a559","2020-07-21T11:31:40.802551700",19.0,"2020-07-21T11:31:40.822497700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a0fb7057-e7d0-429f-ae9a-d25bb27366f8","2020-07-27T17:44:39.602054700",4378.0,"2020-07-27T17:44:43.980305",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a0fd43e7-7745-4eb1-aabb-cf21297667b4","2020-07-27T17:37:42.379189400",4026.0,"2020-07-27T17:37:46.405914300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a19a2862-083d-4f67-8bc4-c977d3abb354","2020-07-21T11:31:18.830698800",6.0,"2020-07-21T11:31:18.837680100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a2755b05-e523-4a98-8ea6-d0ac7b43a11e","2020-07-27T17:40:39.231559500",4011.0,"2020-07-27T17:40:43.243482900",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a412b609-e566-46bb-95a1-3b9a01f88dc5","2020-07-27T18:01:31.124369500",10.0,"2020-07-27T18:01:31.135340400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a526b55c-5316-4dc6-af42-38d8ee37db33","2020-07-21T14:39:23.663645700",11.0,"2020-07-21T14:39:23.675613800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a76c465d-bf08-4c8e-82a7-4ef64288409c","2020-07-27T17:41:42.513308",4008.0,"2020-07-27T17:41:46.521421200",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"a79c0438-6e8d-471c-b2dc-87c38c260b76","2020-07-21T14:39:41.657618700",4.0,"2020-07-21T14:39:41.662605700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ad353a4f-9202-4735-9828-76f038f5f287","2020-07-27T17:44:30.105303400",4899.0,"2020-07-27T17:44:35.005273800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b1d0d7b5-1468-4768-9d6c-89fcb9cf5a3f","2020-07-27T17:38:12.833410400",7679.0,"2020-07-27T17:38:20.512423800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b3ee2bee-92c7-42b7-a278-2ee753f8b632","2020-07-21T17:00:33.095829300",6.0,"2020-07-21T17:00:33.101878900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b419e550-6faf-4d13-ab65-13717a90d04e","2020-07-27T17:37:56.429504100",4752.0,"2020-07-27T17:38:01.182244200",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b4e4155e-2310-41b8-83d9-442f9ea3ac1e","2020-07-21T14:39:37.678199800",7.0,"2020-07-21T14:39:37.686177",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b5882fa3-b2ec-452f-b97e-e76ffe60f653","2020-07-21T14:39:45.661488",5.0,"2020-07-21T14:39:45.667472900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b809bbd8-da1f-4faa-8687-1f23cd4f0ea3","2020-07-27T17:57:01.519221200",680.0,"2020-07-27T17:57:02.199565500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b83d018e-42ab-472c-b2db-0f14a2b4f1ce","2020-07-27T17:38:20.808458600",4448.0,"2020-07-27T17:38:25.257451100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"b8a1bc05-9e2b-4f29-9ab1-5259ba4a02a8","2020-07-21T11:31:30.801324200",9.0,"2020-07-21T11:31:30.811297200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"baaf164f-11f0-4db9-a231-2c2a7b53e7d8","2020-07-27T17:39:49.806325400",4019.0,"2020-07-27T17:39:53.825423900",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"bb8f1446-00ea-4b79-adaa-8bdb060b3936","2020-07-27T17:44:50.167120200",4411.0,"2020-07-27T17:44:54.579017800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"bc822a55-0968-4914-88f1-30c3728d7a3a","2020-07-21T11:31:38.804677800",5.0,"2020-07-21T11:31:38.810661900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c0b27768-d469-4d66-b3c3-20ecec10a817","2020-07-27T17:44:23.510386800",4289.0,"2020-07-27T17:44:27.799399600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c133dea5-5ac5-4a4c-ba40-02fb3be97bc7","2020-07-27T17:44:37.542259200",4922.0,"2020-07-27T17:44:42.464338600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c21bca45-8e05-4f6e-aa06-bf2044081c99","2020-07-27T18:05:45.275066300",8.0,"2020-07-27T18:05:45.284041400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c2a6b1d8-6cf1-45b5-9052-da9a30e10e29","2020-07-21T14:39:17.723738700",56.0,"2020-07-21T14:39:17.780586200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c2b8036f-c60a-41e9-a1f2-134315c4d267","2020-07-27T17:38:30.874486500",4724.0,"2020-07-27T17:38:35.599421700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c434d982-1c65-4387-bf30-4811a8ee0e38","2020-07-27T17:37:48.458649100",4216.0,"2020-07-27T17:37:52.675180600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c499ce23-2285-4119-a1e1-3468160bd86d","2020-07-27T17:44:05.386619400",4302.0,"2020-07-27T17:44:09.689380700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c56aa6af-4eca-4296-98e5-ec65fef32f89","2020-07-21T11:31:20.804523300",7.0,"2020-07-21T11:31:20.811540900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"c5f82883-435c-437a-ab51-5a19d40cc9aa","2020-07-21T17:00:17.584619400",779.0,"2020-07-21T17:00:18.364556600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ca6b7ffb-9208-4142-a44c-acec984b1451","2020-07-27T17:38:04.626682100",4340.0,"2020-07-27T17:38:08.967316800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ca884247-9535-44c9-80c5-d45673130cbb","2020-07-27T17:37:54.457338800",4395.0,"2020-07-27T17:37:58.853135100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"cb1db6b4-e0ca-4318-8575-b2b0e7536a07","2020-07-21T11:31:52.819793700",5.0,"2020-07-21T11:31:52.825777600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"cd268d36-dd45-40ac-a9cf-3045c5e46259","2020-07-27T18:07:27.612103800",24.0,"2020-07-27T18:07:27.637037500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"cd97da9e-6532-411d-ad75-020e9912691b","2020-07-27T17:38:35.017427200",4334.0,"2020-07-27T17:38:39.352361500",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"cdfc5077-b791-4330-b4e2-6526b616d398","2020-07-27T17:37:58.588701400",4577.0,"2020-07-27T17:38:03.166358600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ce2db6d2-20c4-4908-9f84-9ecfdbefc29b","2020-07-27T18:01:30.378851300",13.0,"2020-07-27T18:01:30.392814300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"cfe177d7-ae55-457d-9ae7-8beb669a1eed","2020-07-27T18:05:44.275534600",8.0,"2020-07-27T18:05:44.284526200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d09acb01-4211-447f-b71c-b2b63a3b618c","2020-07-21T11:31:28.813164300",6.0,"2020-07-21T11:31:28.820146800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d0cb0629-b9df-470d-8d5d-2e784ddb6338","2020-07-21T11:32:04.821653800",5.0,"2020-07-21T11:32:04.827637600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d31add48-7509-4051-a7a6-492e609db8bb","2020-07-21T17:00:31.160709400",256.0,"2020-07-21T17:00:31.416738900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d33b4309-677d-4609-ad77-17f03a0077f6","2020-07-27T17:42:03.097538300",4164.0,"2020-07-27T17:42:07.262290800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d542ccf3-6bf6-477f-8444-b8bfd86252a3","2020-07-27T17:38:22.638416800",4565.0,"2020-07-27T17:38:27.204331500",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d5bacf47-a229-45a3-a2ca-5b21b73abd14","2020-07-21T14:39:47.667260600",4.0,"2020-07-21T14:39:47.672246900",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d612e1b0-e425-4097-a6d8-421d35fead30","2020-07-27T18:05:46.299345300",25.0,"2020-07-27T18:05:46.325277100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d63bd9ef-a877-4b65-af49-48c788190de9","2020-07-27T17:42:02.505706600",4008.0,"2020-07-27T17:42:06.513783600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d69cfd28-c70f-4f4f-957d-5b50c717b174","2020-07-27T17:44:13.735417700",7558.0,"2020-07-27T17:44:21.294411100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d8faf688-e105-4667-aa9f-87ecbdc72ff4","2020-07-21T14:39:43.707806800",12.0,"2020-07-21T14:39:43.720780300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"d954c62c-2711-4eaf-89bb-09071fe04ed3","2020-07-27T17:44:43.673351900",4292.0,"2020-07-27T17:44:47.966188700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"dbfd5cf8-cac9-4c6b-aa47-290e722e40cd","2020-07-21T14:39:49.662969900",8.0,"2020-07-21T14:39:49.671945500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"dd2524d2-8f75-4ff8-bb59-26ab5b3bb0e1","2020-07-21T11:31:26.798506100",6.0,"2020-07-21T11:31:26.805455300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"dda018b8-7d67-4a86-aa3b-fd3c4f935709","2020-07-21T11:31:50.824183",5.0,"2020-07-21T11:31:50.830167100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"df2a20ae-f4c1-4aa9-a5be-d0786f8d3303","2020-07-27T17:40:13.034238900",4009.0,"2020-07-27T17:40:17.044127700",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"e3027b94-fb0d-40e9-a015-2ab92bd54666","2020-07-27T17:54:46.612413300",4576.0,"2020-07-27T17:54:51.188823100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"e393434a-65c5-4f50-af58-55fbd73d3f4c","2020-07-27T17:44:21.847445600",4219.0,"2020-07-27T17:44:26.067291100",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"e4cda992-894e-47a3-9f75-5bdda0e4dca0","2020-07-27T18:07:26.680086300",10.0,"2020-07-27T18:07:26.691057200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"e6dfbc56-36bd-4524-958b-d742fc449171","2020-07-27T17:59:57.684133900",13.0,"2020-07-27T17:59:57.698095100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"e757fde2-d9fd-4886-aa68-ac0817a45d65","2020-07-27T17:37:50.654579",4301.0,"2020-07-27T17:37:54.956355",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"e91e094a-cf52-4d44-ab10-966fb6ba7b7d","2020-07-21T14:39:29.650564800",5.0,"2020-07-21T14:39:29.656549",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ea5df5ac-00c5-489e-b756-24d6e4d5ff8f","2020-07-21T17:00:23.046446300",271.0,"2020-07-21T17:00:23.318317600",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"eef6607f-ae71-4e32-a828-f054973262da","2020-07-21T11:32:12.844203600",3.0,"2020-07-21T11:32:12.848195700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ef2d2340-84bf-4275-b57b-6458c5af4cd2","2020-07-27T17:42:32.173508400",4575.0,"2020-07-27T17:42:36.748842300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ef5ea3be-dbda-46e4-b7a8-2eb8edaecfe9","2020-07-27T17:44:41.593364300",4318.0,"2020-07-27T17:44:45.911486800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f06781e3-8d43-44cf-8d2c-ae03c6297b87","2020-07-27T18:01:30.100595700",11.0,"2020-07-27T18:01:30.112564200",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f1b30967-9ea0-4b42-bc45-9fab070789f2","2020-07-27T17:54:48.306353700",4016.0,"2020-07-27T17:54:52.323320600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f216bbd1-70af-4d65-b22a-f703d09818ef","2020-07-27T17:44:01.464321900",4230.0,"2020-07-27T17:44:05.694428400",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f23acb51-88c4-45d8-b1d6-0cf9e095d8f4","2020-07-27T17:44:03.349376600",5925.0,"2020-07-27T17:44:09.274376800",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f3ef6dac-ae96-4021-8fc3-97e8f4f6362f","2020-07-21T11:31:48.812581",8.0,"2020-07-21T11:31:48.821563100",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f8ceadb2-b714-4df1-96d4-578366ff1b18","2020-07-21T17:00:25.412535100",204.0,"2020-07-21T17:00:25.617404400",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"f94e92ac-faf9-4fb4-9aa6-fc581f61add6","2020-07-21T14:39:19.692460200",43.0,"2020-07-21T14:39:19.736345700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"fa91fd1e-7b4a-40cb-a2ed-d0593c6dc866","2020-07-21T11:31:32.809132900",5.0,"2020-07-21T11:31:32.815116700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"faaa1ad4-7aa9-475e-bc92-29707c4c887a","2020-07-21T14:39:51.664945900",5.0,"2020-07-21T14:39:51.670930700",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"faf736bf-8a35-48ca-9707-d8538f631d57","2020-07-27T17:42:02.897537600",4095.0,"2020-07-27T17:42:06.993500600",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"fc0af49e-93ca-45c9-a02c-dc2d54671fbc","2020-07-27T17:41:41.512210700",4011.0,"2020-07-27T17:41:45.523652300",FAILED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"fc8312a5-2692-4201-9445-5280135bbebd","2020-07-21T14:40:07.672016",7.0,"2020-07-21T14:40:07.679965500",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"fcff668e-19d5-4d61-beb7-feb246413ce2","2020-07-21T11:32:02.820698300",4.0,"2020-07-21T11:32:02.825684800",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"fe1a3a9c-def5-4c42-8f2f-ae990d2f12be","2020-07-21T14:39:59.676363600",7.0,"2020-07-21T14:39:59.684328300",PASSED,GET
"Screening API- Get Screening by customerId test",0,get_screening_details,,"ff9553fb-030e-46a3-91c7-2a617a50056d","2020-07-21T11:32:10.835587600",4.0,"2020-07-21T11:32:10.840574400",PASSED,GET
